Points_0,Points_1,Points_2,displacement_0,displacement_1
0.0176,0,0,0.00145497,4.36005e-05
0.0178,0,0,0.00145441,4.40928e-05
0.018,0,0,0.00145385,4.45851e-05
0.0182,0,0,0.00145329,4.50774e-05
0.0184,0,0,0.00145273,4.55697e-05
0.0186,0,0,0.00145217,4.6062e-05
0.0188,0,0,0.00145161,4.65543e-05
0.019,0,0,0.00145105,4.70466e-05
0.0192,0,0,0.00145049,4.7539e-05
0.0194,0,0,0.00144993,4.80313e-05
0.0196,0,0,0.00144937,4.85236e-05
0.0198,0,0,0.00144881,4.90159e-05
0.02,0,0,0.00144825,4.95082e-05
0.0202,0,0,0.00144752,4.99967e-05
0.0204,0,0,0.00144679,5.04852e-05
0.0206,0,0,0.00144606,5.09737e-05
0.0208,0,0,0.00144533,5.14622e-05
0.021,0,0,0.0014446,5.19508e-05
0.0212,0,0,0.00144388,5.24393e-05
0.0214,0,0,0.00144315,5.29278e-05
0.0216,0,0,0.00144242,5.34163e-05
0.0218,0,0,0.00144169,5.39048e-05
0.022,0,0,0.00144096,5.43933e-05
0.0222,0,0,0.00144023,5.48819e-05
0.0224,0,0,0.00143951,5.53704e-05
0.0226,0,0,0.00143878,5.58589e-05
0.0228,0,0,0.00143805,5.63474e-05
0.023,0,0,0.00143732,5.68359e-05
0.0232,0,0,0.00143659,5.73244e-05
0.0234,0,0,0.00143586,5.7813e-05
0.0236,0,0,0.00143513,5.83015e-05
0.0238,0,0,0.00143441,5.879e-05
0.024,0,0,0.00143368,5.92785e-05
0.0242,0,0,0.00143295,5.9767e-05
0.0244,0,0,0.00143222,6.02555e-05
0.0246,0,0,0.00143149,6.0744e-05
0.0248,0,0,0.00143076,6.12326e-05
0.025,0,0,0.00143003,6.17211e-05
0.0252,0,0,0.00142913,6.22046e-05
0.0254,0,0,0.00142823,6.26881e-05
0.0256,0,0,0.00142733,6.31715e-05
0.0258,0,0,0.00142642,6.3655e-05
0.026,0,0,0.00142552,6.41385e-05
0.0262,0,0,0.00142462,6.4622e-05
0.0264,0,0,0.00142371,6.51055e-05
0.0266,0,0,0.00142281,6.5589e-05
0.0268,0,0,0.00142191,6.60725e-05
0.027,0,0,0.00142101,6.6556e-05
0.0272,0,0,0.0014201,6.70395e-05
0.0274,0,0,0.0014192,6.7523e-05
0.0276,0,0,0.0014183,6.80065e-05
0.0278,0,0,0.00141739,6.84899e-05
0.028,0,0,0.00141649,6.89734e-05
0.0282,0,0,0.00141559,6.94569e-05
0.0284,0,0,0.00141469,6.99404e-05
0.0286,0,0,0.00141378,7.04239e-05
0.0288,0,0,0.00141288,7.09074e-05
0.029,0,0,0.00141198,7.13909e-05
0.0292,0,0,0.00141107,7.18744e-05
0.0294,0,0,0.00141017,7.23579e-05
0.0296,0,0,0.00140927,7.28414e-05
0.0298,0,0,0.00140837,7.33248e-05
0.03,0,0,0.00140746,7.38083e-05
0.0302,0,0,0.00140638,7.42853e-05
0.0304,0,0,0.00140529,7.47623e-05
0.0306,0,0,0.00140421,7.52394e-05
0.0308,0,0,0.00140312,7.57164e-05
0.031,0,0,0.00140203,7.61934e-05
0.0312,0,0,0.00140095,7.66704e-05
0.0314,0,0,0.00139986,7.71474e-05
0.0316,0,0,0.00139878,7.76244e-05
0.0318,0,0,0.00139769,7.81014e-05
0.032,0,0,0.00139661,7.85784e-05
0.0322,0,0,0.00139552,7.90554e-05
0.0324,0,0,0.00139444,7.95324e-05
0.0326,0,0,0.00139335,8.00094e-05
0.0328,0,0,0.00139226,8.04864e-05
0.033,0,0,0.00139118,8.09634e-05
0.0332,0,0,0.00139009,8.14404e-05
0.0334,0,0,0.00138901,8.19174e-05
0.0336,0,0,0.00138792,8.23944e-05
0.0338,0,0,0.00138684,8.28714e-05
0.034,0,0,0.00138575,8.33485e-05
0.0342,0,0,0.00138467,8.38255e-05
0.0344,0,0,0.00138358,8.43025e-05
0.0346,0,0,0.00138249,8.47795e-05
0.0348,0,0,0.00138141,8.52565e-05
0.035,0,0,0.00138032,8.57335e-05
0.0352,0,0,0.00137904,8.62022e-05
0.0354,0,0,0.00137777,8.6671e-05
0.0356,0,0,0.00137649,8.71397e-05
0.0358,0,0,0.00137521,8.76085e-05
0.036,0,0,0.00137393,8.80772e-05
0.0362,0,0,0.00137265,8.8546e-05
0.0364,0,0,0.00137137,8.90147e-05
0.0366,0,0,0.00137009,8.94835e-05
0.0368,0,0,0.00136881,8.99522e-05
0.037,0,0,0.00136753,9.0421e-05
0.0372,0,0,0.00136625,9.08897e-05
0.0374,0,0,0.00136498,9.13585e-05
0.0376,0,0,0.0013637,9.18272e-05
0.0378,0,0,0.00136242,9.2296e-05
0.038,0,0,0.00136114,9.27647e-05
0.0382,0,0,0.00135986,9.32335e-05
0.0384,0,0,0.00135858,9.37022e-05
0.0386,0,0,0.0013573,9.4171e-05
0.0388,0,0,0.00135602,9.46397e-05
0.039,0,0,0.00135474,9.51085e-05
0.0392,0,0,0.00135347,9.55772e-05
0.0394,0,0,0.00135219,9.6046e-05
0.0396,0,0,0.00135091,9.65147e-05
0.0398,0,0,0.00134963,9.69835e-05
0.04,0,0,0.00134835,9.74522e-05
0.0402,0,0,0.00134686,9.79105e-05
0.0404,0,0,0.00134538,9.83688e-05
0.0406,0,0,0.00134389,9.88271e-05
0.0408,0,0,0.00134241,9.92854e-05
0.041,0,0,0.00134092,9.97437e-05
0.0412,0,0,0.00133943,0.000100202
0.0414,0,0,0.00133795,0.00010066
0.0416,0,0,0.00133646,0.000101119
0.0418,0,0,0.00133497,0.000101577
0.042,0,0,0.00133349,0.000102035
0.0422,0,0,0.001332,0.000102493
0.0424,0,0,0.00133052,0.000102952
0.0426,0,0,0.00132903,0.00010341
0.0428,0,0,0.00132754,0.000103868
0.043,0,0,0.00132606,0.000104327
0.0432,0,0,0.00132457,0.000104785
0.0434,0,0,0.00132309,0.000105243
0.0436,0,0,0.0013216,0.000105701
0.0438,0,0,0.00132011,0.00010616
0.044,0,0,0.00131863,0.000106618
0.0442,0,0,0.00131714,0.000107076
0.0444,0,0,0.00131566,0.000107535
0.0446,0,0,0.00131417,0.000107993
0.0448,0,0,0.00131268,0.000108451
0.045,0,0,0.0013112,0.000108909
0.0452,0,0,0.00130949,0.000109354
0.0454,0,0,0.00130778,0.000109799
0.0456,0,0,0.00130606,0.000110244
0.0458,0,0,0.00130435,0.000110689
0.046,0,0,0.00130264,0.000111134
0.0462,0,0,0.00130093,0.000111579
0.0464,0,0,0.00129922,0.000112024
0.0466,0,0,0.00129751,0.000112469
0.0468,0,0,0.0012958,0.000112915
0.047,0,0,0.00129409,0.00011336
0.0472,0,0,0.00129238,0.000113805
0.0474,0,0,0.00129067,0.00011425
0.0476,0,0,0.00128896,0.000114695
0.0478,0,0,0.00128724,0.00011514
0.048,0,0,0.00128553,0.000115585
0.0482,0,0,0.00128382,0.00011603
0.0484,0,0,0.00128211,0.000116475
0.0486,0,0,0.0012804,0.00011692
0.0488,0,0,0.00127869,0.000117365
0.049,0,0,0.00127698,0.00011781
0.0492,0,0,0.00127527,0.000118255
0.0494,0,0,0.00127356,0.0001187
0.0496,0,0,0.00127185,0.000119145
0.0498,0,0,0.00127014,0.00011959
0.05,0,0,0.00126842,0.000120035
0.0502,0,0,0.00126647,0.000120463
0.0504,0,0,0.00126451,0.000120891
0.0506,0,0,0.00126255,0.000121319
0.0508,0,0,0.00126059,0.000121747
0.051,0,0,0.00125863,0.000122175
0.0512,0,0,0.00125667,0.000122603
0.0514,0,0,0.00125471,0.000123031
0.0516,0,0,0.00125276,0.000123459
0.0518,0,0,0.0012508,0.000123887
0.052,0,0,0.00124884,0.000124315
0.0522,0,0,0.00124688,0.000124743
0.0524,0,0,0.00124492,0.000125171
0.0526,0,0,0.00124296,0.000125599
0.0528,0,0,0.001241,0.000126027
0.053,0,0,0.00123905,0.000126455
0.0532,0,0,0.00123709,0.000126883
0.0534,0,0,0.00123513,0.000127311
0.0536,0,0,0.00123317,0.000127739
0.0538,0,0,0.00123121,0.000128167
0.054,0,0,0.00122925,0.000128595
0.0542,0,0,0.00122729,0.000129023
0.0544,0,0,0.00122534,0.000129451
0.0546,0,0,0.00122338,0.000129879
0.0548,0,0,0.00122142,0.000130307
0.055,0,0,0.00121946,0.000130736
0.0552,0,0,0.00121722,0.000131142
0.0554,0,0,0.00121499,0.000131548
0.0556,0,0,0.00121275,0.000131954
0.0558,0,0,0.00121051,0.00013236
0.056,0,0,0.00120828,0.000132766
0.0562,0,0,0.00120604,0.000133172
0.0564,0,0,0.00120381,0.000133578
0.0566,0,0,0.00120157,0.000133984
0.0568,0,0,0.00119933,0.00013439
0.057,0,0,0.0011971,0.000134796
0.0572,0,0,0.00119486,0.000135202
0.0574,0,0,0.00119262,0.000135608
0.0576,0,0,0.00119039,0.000136014
0.0578,0,0,0.00118815,0.00013642
0.058,0,0,0.00118591,0.000136827
0.0582,0,0,0.00118368,0.000137233
0.0584,0,0,0.00118144,0.000137639
0.0586,0,0,0.0011792,0.000138045
0.0588,0,0,0.00117697,0.000138451
0.059,0,0,0.00117473,0.000138857
0.0592,0,0,0.00117249,0.000139263
0.0594,0,0,0.00117026,0.000139669
0.0596,0,0,0.00116802,0.000140075
0.0598,0,0,0.00116579,0.000140481
0.06,0,0,0.00116355,0.000140887
0.0602,0,0,0.00116099,0.000141264
0.0604,0,0,0.00115844,0.000141642
0.0606,0,0,0.00115588,0.000142019
0.0608,0,0,0.00115333,0.000142396
0.061,0,0,0.00115077,0.000142773
0.0612,0,0,0.00114822,0.00014315
0.0614,0,0,0.00114566,0.000143527
0.0616,0,0,0.00114311,0.000143904
0.0618,0,0,0.00114055,0.000144281
0.062,0,0,0.001138,0.000144658
0.0622,0,0,0.00113544,0.000145036
0.0624,0,0,0.00113288,0.000145413
0.0626,0,0,0.00113033,0.00014579
0.0628,0,0,0.00112777,0.000146167
0.063,0,0,0.00112522,0.000146544
0.0632,0,0,0.00112266,0.000146921
0.0634,0,0,0.00112011,0.000147298
0.0636,0,0,0.00111755,0.000147675
0.0638,0,0,0.001115,0.000148053
0.064,0,0,0.00111244,0.00014843
0.0642,0,0,0.00110989,0.000148807
0.0644,0,0,0.00110733,0.000149184
0.0646,0,0,0.00110478,0.000149561
0.0648,0,0,0.00110222,0.000149938
0.065,0,0,0.00109967,0.000150315
0.0652,0,0,0.00109673,0.000150653
0.0654,0,0,0.0010938,0.000150991
0.0656,0,0,0.00109087,0.000151329
0.0658,0,0,0.00108794,0.000151667
0.066,0,0,0.00108501,0.000152005
0.0662,0,0,0.00108208,0.000152343
0.0664,0,0,0.00107915,0.000152681
0.0666,0,0,0.00107621,0.000153019
0.0668,0,0,0.00107328,0.000153357
0.067,0,0,0.00107035,0.000153695
0.0672,0,0,0.00106742,0.000154033
0.0674,0,0,0.00106449,0.000154371
0.0676,0,0,0.00106156,0.000154709
0.0678,0,0,0.00105862,0.000155047
0.068,0,0,0.00105569,0.000155385
0.0682,0,0,0.00105276,0.000155723
0.0684,0,0,0.00104983,0.000156061
0.0686,0,0,0.0010469,0.000156399
0.0688,0,0,0.00104397,0.000156737
0.069,0,0,0.00104103,0.000157075
0.0692,0,0,0.0010381,0.000157413
0.0694,0,0,0.00103517,0.000157751
0.0696,0,0,0.00103224,0.000158089
0.0698,0,0,0.00102931,0.000158427
0.07,0,0,0.00102638,0.000158765
0.0702,0,0,0.00102298,0.000159048
0.0704,0,0,0.00101959,0.000159331
0.0706,0,0,0.0010162,0.000159614
0.0708,0,0,0.00101281,0.000159897
0.071,0,0,0.00100941,0.00016018
0.0712,0,0,0.00100602,0.000160463
0.0714,0,0,0.00100263,0.000160746
0.0716,0,0,0.000999237,0.000161029
0.0718,0,0,0.000995844,0.000161312
0.072,0,0,0.000992452,0.000161595
0.0722,0,0,0.000989059,0.000161878
0.0724,0,0,0.000985667,0.000162161
0.0726,0,0,0.000982274,0.000162444
0.0728,0,0,0.000978882,0.000162727
0.073,0,0,0.000975489,0.00016301
0.0732,0,0,0.000972097,0.000163293
0.0734,0,0,0.000968704,0.000163577
0.0736,0,0,0.000965312,0.00016386
0.0738,0,0,0.000961919,0.000164143
0.074,0,0,0.000958527,0.000164426
0.0742,0,0,0.000955134,0.000164709
0.0744,0,0,0.000951742,0.000164992
0.0746,0,0,0.000948349,0.000165275
0.0748,0,0,0.000944957,0.000165558
0.075,0,0,0.000941564,0.000165841
0.0752,0,0,0.000937576,0.000166042
0.0754,0,0,0.000933588,0.000166244
0.0756,0,0,0.0009296,0.000166445
0.0758,0,0,0.000925612,0.000166647
0.076,0,0,0.000921624,0.000166848
0.0762,0,0,0.000917636,0.00016705
0.0764,0,0,0.000913648,0.000167251
0.0766,0,0,0.000909659,0.000167453
0.0768,0,0,0.000905671,0.000167654
0.077,0,0,0.000901683,0.000167855
0.0772,0,0,0.000897695,0.000168057
0.0774,0,0,0.000893707,0.000168258
0.0776,0,0,0.000889719,0.00016846
0.0778,0,0,0.000885731,0.000168661
0.078,0,0,0.000881743,0.000168863
0.0782,0,0,0.000877755,0.000169064
0.0784,0,0,0.000873767,0.000169266
0.0786,0,0,0.000869779,0.000169467
0.0788,0,0,0.000865791,0.000169669
0.079,0,0,0.000861802,0.00016987
0.0792,0,0,0.000857814,0.000170072
0.0794,0,0,0.000853826,0.000170273
0.0796,0,0,0.000849838,0.000170475
0.0798,0,0,0.00084585,0.000170676
0.08,0,0,0.000841862,0.000170878
0.0802,0,0,0.000837039,0.000170943
0.0804,0,0,0.000832216,0.000171009
0.0806,0,0,0.000827393,0.000171074
0.0808,0,0,0.000822571,0.00017114
0.081,0,0,0.000817748,0.000171206
0.0812,0,0,0.000812925,0.000171271
0.0814,0,0,0.000808102,0.000171337
0.0816,0,0,0.000803279,0.000171402
0.0818,0,0,0.000798456,0.000171468
0.082,0,0,0.000793633,0.000171533
0.0822,0,0,0.00078881,0.000171599
0.0824,0,0,0.000783987,0.000171665
0.0826,0,0,0.000779165,0.00017173
0.0828,0,0,0.000774342,0.000171796
0.083,0,0,0.000769519,0.000171861
0.0832,0,0,0.000764696,0.000171927
0.0834,0,0,0.000759873,0.000171993
0.0836,0,0,0.00075505,0.000172058
0.0838,0,0,0.000750227,0.000172124
0.084,0,0,0.000745404,0.000172189
0.0842,0,0,0.000740581,0.000172255
0.0844,0,0,0.000735759,0.00017232
0.0846,0,0,0.000730936,0.000172386
0.0848,0,0,0.000726113,0.000172452
0.085,0,0,0.00072129,0.000172517
0.0852,0,0,0.000715142,0.000172307
0.0854,0,0,0.000708994,0.000172098
0.0856,0,0,0.000702845,0.000171888
0.0858,0,0,0.000696697,0.000171678
0.086,0,0,0.000690549,0.000171468
0.0862,0,0,0.000684401,0.000171258
0.0864,0,0,0.000678253,0.000171048
0.0866,0,0,0.000672105,0.000170838
0.0868,0,0,0.000665956,0.000170629
0.087,0,0,0.000659808,0.000170419
0.0872,0,0,0.00065366,0.000170209
0.0874,0,0,0.000647512,0.000169999
0.0876,0,0,0.000641364,0.000169789
0.0878,0,0,0.000635215,0.000169579
0.088,0,0,0.000629067,0.000169369
0.0882,0,0,0.000622919,0.000169159
0.0884,0,0,0.000616771,0.00016895
0.0886,0,0,0.000610623,0.00016874
0.0888,0,0,0.000604475,0.00016853
0.089,0,0,0.000598326,0.00016832
0.0892,0,0,0.000592178,0.00016811
0.0894,0,0,0.00058603,0.0001679
0.0896,0,0,0.000579882,0.00016769
0.0898,0,0,0.000573734,0.000167481
0.09,0,0,0.000567585,0.000167271
0.0902,0,0,0.000558906,0.000166222
0.0904,0,0,0.000550227,0.000165173
0.0906,0,0,0.000541548,0.000164125
0.0908,0,0,0.000532868,0.000163076
0.091,0,0,0.000524189,0.000162028
0.0912,0,0,0.00051551,0.000160979
0.0914,0,0,0.000506831,0.00015993
0.0916,0,0,0.000498151,0.000158882
0.0918,0,0,0.000489472,0.000157833
0.092,0,0,0.000480793,0.000156784
0.0922,0,0,0.000472113,0.000155736
0.0924,0,0,0.000463434,0.000154687
0.0926,0,0,0.000454755,0.000153639
0.0928,0,0,0.000446076,0.00015259
0.093,0,0,0.000437396,0.000151541
0.0932,0,0,0.000428717,0.000150493
0.0934,0,0,0.000420038,0.000149444
0.0936,0,0,0.000411358,0.000148395
0.0938,0,0,0.000402679,0.000147347
0.094,0,0,0.000394,0.000146298
0.0942,0,0,0.00038532,0.00014525
0.0944,0,0,0.000376641,0.000144201
0.0946,0,0,0.000367962,0.000143152
0.0948,0,0,0.000359283,0.000142104
0.095,0,0,0.000350603,0.000141055
0.0952,0,0,0.000336579,0.000135413
0.0954,0,0,0.000322555,0.000129771
0.0956,0,0,0.000308531,0.000124128
0.0958,0,0,0.000294507,0.000118486
0.096,0,0,0.000280483,0.000112844
0.0962,0,0,0.000266459,0.000107202
0.0964,0,0,0.000252434,0.00010156
0.0966,0,0,0.00023841,9.59173e-05
0.0968,0,0,0.000224386,9.02752e-05
0.097,0,0,0.000210362,8.46329e-05
0.0972,0,0,0.000196338,7.89908e-05
0.0974,0,0,0.000182314,7.33485e-05
0.0976,0,0,0.00016829,6.77065e-05
0.0978,0,0,0.000154265,6.20642e-05
0.098,0,0,0.000140242,5.64221e-05
0.0982,0,0,0.000126217,5.07798e-05
0.0984,0,0,0.000112193,4.51377e-05
0.0986,0,0,9.81689e-05,3.94954e-05
0.0988,0,0,8.41446e-05,3.38531e-05
0.099,0,0,7.01207e-05,2.8211e-05
0.0992,0,0,5.60963e-05,2.25687e-05
0.0994,0,0,4.20725e-05,1.69266e-05
0.0996,0,0,2.80481e-05,1.12843e-05
0.0998,0,0,1.40243e-05,5.64225e-06
0.1,0,0,0,0
