displacement:0,displacement:1,Points:0,Points:1,Points:2
0.0139587,0.00384265,-0.161176,0.495232,0
0.0244667,-0.00699012,0.438685,0.852278,0
0.0345461,0.00136647,-0.0297518,1.15843,0
0.00036641,0.0123213,-0.596667,0.0138897,0
0.000366574,-0.0106107,0.596667,0.0138897,0
0.0346892,0.0291944,-1.48109,1.19412,0
0.00196308,-0.00725092,0.422083,0.0719281,0
0.00196192,0.00896147,-0.422108,0.0719049,0
0.0130644,0.00687378,-0.32294,0.468143,0
0.0149791,0.000374102,0.025991,0.528986,0
0.00981483,0.00848036,-0.404381,0.356633,0
0.0638631,0.0455492,-1.90605,1.89537,0
0.0113751,-0.00684536,0.410356,0.412152,0
0.0576224,0.0286691,-1.41442,1.78821,0
0.0114556,0.00795786,-0.378794,0.413827,0
0.0116133,-0.000491808,0.0723252,0.413121,0
0.00736064,-0.0220604,1.26211,0.347316,0
0.00450524,-0.0105009,0.59359,0.169976,0
0.00450338,0.0122111,-0.59359,0.169976,0
0.0132086,0.00433744,-0.187378,0.46978,0
0.0111668,-0.0125631,0.716657,0.423056,0
0.0115011,0.0101168,-0.493732,0.420544,0
0.0164966,-0.026406,1.53593,0.685884,0
0.0115595,-0.0029206,0.202128,0.41262,0
0.0126927,0.00182932,-0.0525002,0.450532,0
0.0316647,-0.0286622,1.54155,1.11094,0
0.0114477,-0.00499063,0.312011,0.411242,0
0.0180653,0.00407731,-0.176222,0.634766,0
0.0144311,-0.00597546,0.368009,0.516962,0
0.0115441,-0.0017887,0.141761,0.411245,0
0.00820878,0.00951621,-0.456834,0.301015,0
0.0122894,-0.00460702,0.292399,0.440162,0
0.0185477,0.0363305,-1.90463,0.715641,0
0.0133847,0.0172943,-0.890694,0.518704,0
0.0116875,0.00131967,-0.0250174,0.415553,0
0.0081374,-0.0077566,0.454102,0.29825,0
0.00284382,-0.00778291,0.450169,0.104683,0
0.00284302,0.00949299,-0.450169,0.104683,0
0.0130003,-0.0213492,1.23192,0.548619,0
0.0173103,-0.00720148,0.438711,0.618116,0
0.0211182,-0.00737586,0.454732,0.745115,0
0.0254993,0.00821558,-0.413275,0.884106,0
0.00872563,-0.00696105,0.41303,0.317892,0
0.0148529,0.00719981,-0.342513,0.530572,0
0.0410663,0.00159168,-0.0433351,1.35693,0
0.0183835,0.00706418,-0.33966,0.649914,0
0.0387747,-0.00782845,0.50282,1.29199,0
0.0194737,-0.00800487,0.486521,0.692709,0
0.0378462,0.00230904,-0.0849307,1.25937,0
0.00795038,-0.00701672,0.41503,0.290049,0
0.0116178,0.00574321,-0.261394,0.415918,0
0.0144096,0.000916995,-0.0034002,0.509507,0
0.0152065,0.00557719,-0.255446,0.539944,0
0.00985239,-0.00979916,0.564919,0.365409,0
0.014969,-0.000284927,0.0616756,0.528788,0
-0.00117375,0.0258069,-1.81211,0.0843171,0
0.00560916,0.0205692,-1.05243,0.243876,0
0.00454665,0.0203367,-1.03528,0.197686,0
0.00989216,-0.00839764,0.490501,0.362989,0
0.0123308,-0.00200613,0.153634,0.438803,0
0.00906393,0.0104505,-0.507375,0.334104,0
0.0115397,0.00500153,-0.221921,0.412327,0
0.0122912,-0.00564144,0.347484,0.44195,0
0.0113891,0.00226967,-0.0760108,0.405332,0
0.00955309,-0.0117826,0.670467,0.361135,0
0.0131336,0.00115014,-0.0159492,0.465665,0
0.0138912,0.00652608,-0.305212,0.496213,0
0.0118188,-0.00603374,0.3678,0.426121,0
0.011366,-0.000588746,0.0775,0.40452,0
0.00446196,-0.0208305,1.16714,0.208782,0
0.0113236,0.00472699,-0.207207,0.404481,0
0.00262455,-0.00852741,0.488773,0.0972661,0
0.00262371,0.0102376,-0.488773,0.0972661,0
0.0113256,-0.00302368,0.2075,0.40452,0
0.0574496,-0.0248343,1.33293,1.79007,0
0.00586982,0.0119412,-0.581148,0.220497,0
0.00586851,-0.0102319,0.581179,0.220365,0
0.0110162,-0.00698278,0.417157,0.399749,0
0.010227,0.00861799,-0.412184,0.371618,0
0.0117997,-0.00365352,0.241268,0.421779,0
0.0476251,0.0389957,-1.7687,1.52471,0
0.0118171,0.00152854,-0.036251,0.420089,0
0.0592685,-0.00481502,0.327663,1.91235,0
0.0207466,-0.00116707,0.1116,0.722612,0
0.0110176,-0.00818395,0.480976,0.402667,0
0.0165583,-0.00793402,0.477294,0.59469,0
0.0070415,0.0109939,-0.532945,0.261691,0
0.01432,0.00614748,-0.28532,0.510386,0
0.00834131,0.00891301,-0.425307,0.304586,0
0.0125284,-0.00645937,0.391379,0.451887,0
0.0297503,0.0404641,-1.91436,1.031,0
0.0281402,0.020834,-1.10989,1.00436,0
0.0111812,-0.0099876,0.577613,0.41378,0
0.0274309,0.0110559,-0.57545,0.951951,0
0.0181708,0.00223054,-0.075317,0.636971,0
0.0232314,-0.00586601,0.374243,0.810081,0
0.00194166,0.00955524,-0.452931,0.0715441,0
0.00194222,-0.0078451,0.452931,0.0715441,0
0.0167884,-0.00275796,0.196526,0.592228,0
0.0153355,0.00877543,-0.428187,0.550684,0
0.013307,-0.00879472,0.517757,0.485193,0
0.0072993,0.010282,-0.495854,0.269568,0
0.0142182,-0.011879,0.687189,0.528473,0
0.0121468,-0.00174609,0.139654,0.432236,0
0.0129008,-0.00303195,0.20879,0.459472,0
0.007679,-0.00728995,0.429034,0.280739,0
0.0293995,0.017126,-0.913708,1.03023,0
0.0157855,-0.00278752,0.197451,0.558289,0
0.00861414,0.0099192,-0.478622,0.316564,0
0.00702943,0.0115179,-0.560542,0.262463,0
0.00702514,-0.00980812,0.560533,0.262214,0
0.0118688,0.00540265,-0.243464,0.424291,0
0.00458548,0.0275702,-1.63225,0.32273,0
0.0284815,-0.0311521,1.6592,1.01899,0
0.0181579,-0.00629428,0.390571,0.644344,0
0.0222622,0.0194016,-1.03049,0.823835,0
0.00857471,0.0256356,-1.406,0.421977,0
0.00148266,-0.00926581,0.526697,0.0553593,0
0.00148213,0.0109761,-0.526697,0.0553593,0
0.0128692,-0.00677272,0.408589,0.464501,0
0.0048153,0.00931223,-0.442295,0.176922,0
0.00481659,-0.00760233,0.442295,0.176922,0
0.0112325,-0.00583308,0.35646,0.40509,0
0.00956007,-0.00694312,0.413124,0.347796,0
0.0407138,-0.0112803,0.697479,1.3519,0
0.00409049,-0.00832845,0.479483,0.151221,0
0.00408925,0.0100385,-0.479483,0.151221,0
0.00824886,-0.00714095,0.421902,0.301059,0
0.0219124,-0.00970532,0.58521,0.778095,0
0.000755638,-0.00773182,0.446686,0.0278075,0
0.000755423,0.00944198,-0.446686,0.0278075,0
0.00114069,-0.00692815,0.405059,0.0416706,0
0.00114041,0.00863822,-0.405059,0.0416706,0
0.0125384,0.00494792,-0.219657,0.447137,0
0.00628686,0.0104077,-0.50112,0.232746,0
0.0063209,-0.00870507,0.501541,0.23394,0
0.0124801,-0.00258172,0.184486,0.444437,0
0.0115551,0.00351078,-0.142476,0.411664,0
0.0545409,0.0174258,-0.926457,1.74041,0
0.00234612,-0.00853474,0.488997,0.0869613,0
0.00234537,0.0102449,-0.488997,0.0869613,0
0.00574609,0.0103267,-0.496224,0.212719,0
0.00574785,-0.00861678,0.496224,0.212719,0
0.00702259,0.014725,-0.731154,0.271537,0
0.00702931,-0.0130054,0.730644,0.27161,0
0.0103138,-0.00747775,0.442402,0.375875,0
0.002213,0.0178577,-0.892018,0.0912514,0
0.00649942,-0.00813195,0.471726,0.239394,0
0.0111435,-0.00734754,0.436701,0.405082,0
0.0195183,0.0186664,-0.984963,0.733734,0
0.00507736,-0.0140239,0.781537,0.200084,0
0.0149312,-0.000757986,0.08726,0.527675,0
0.035042,0.00875515,-0.45534,1.17948,0
0.00765304,0.0134173,-0.662416,0.290829,0
0.00142074,0.00905213,-0.42661,0.0521113,0
0.00142112,-0.00734202,0.42661,0.0521113,0
0.0317213,-0.00921005,0.573907,1.08306,0
0.000133594,0.00891494,-0.419266,0.00489324,0
0.000133629,-0.00720483,0.419266,0.00489324,0
0.0128155,0.00462008,-0.202299,0.456429,0
0.00250477,0.0129499,-0.630489,0.0955321,0
0.00250597,-0.0112393,0.630489,0.0955321,0
0.0115209,0.00653059,-0.303119,0.413615,0
0.0194516,-0.00088434,0.0955356,0.679738,0
0.0124952,0.00440032,-0.190375,0.445094,0
0.0371868,0.0203569,-1.08218,1.2593,0
0.0331945,-0.0109009,0.670317,1.13098,0
0.0315605,-0.0113102,0.691056,1.08309,0
0.00528026,0.0264215,-1.46841,0.308436,0
0.012087,0.0187261,-0.968266,0.481641,0
0.00816016,-0.006932,0.410832,0.297467,0
0.00497563,0.0155686,-0.772418,0.195776,0
0.00404714,0.00897165,-0.423924,0.148332,0
0.00404818,-0.00726171,0.423924,0.148332,0
0.0124099,-0.0267538,1.6001,0.568165,0
0.0138684,-0.00149556,0.126759,0.491648,0
0.0253072,-0.00621872,0.396792,0.877317,0
0.022587,0.00418894,-0.18543,0.783869,0
0.0175477,0.000752734,0.00551575,0.615829,0
0.0159956,-0.00197929,0.1538,0.564657,0
0.0111026,0.0144443,-0.725879,0.421669,0
0.0134218,-0.00220439,0.1647,0.476753,0
0.00930282,0.00849336,-0.404428,0.338342,0
0.00782003,-0.00743959,0.43705,0.286129,0
0.00309747,0.0233602,-1.21399,0.152896,0
0.00533676,0.00976202,-0.466256,0.196724,0
0.00533827,-0.00805213,0.466256,0.196724,0
0.0393695,-0.00423967,0.296924,1.30696,0
0.0131749,-0.005443,0.337909,0.472418,0
0.017328,0.00109829,-0.0133373,0.608463,0
0.0234337,-0.0259722,1.46649,0.883378,0
0.0153363,0.00235599,-0.0814027,0.541447,0
0.014079,0.0257053,-1.40197,0.604774,0
0.00399849,0.0139313,-0.683704,0.154092,0
0.00400064,-0.0122208,0.683704,0.154092,0
0.0159555,-0.0120191,0.699353,0.589149,0
0.0152447,-0.0125262,0.725498,0.567057,0
0.013493,-0.000112443,0.052138,0.47815,0
0.00703048,-0.00696342,0.411209,0.256654,0
0.00702886,0.008673,-0.411209,0.256654,0
0.013607,0.0090735,-0.441441,0.491748,0
0.0225748,0.00621261,-0.297829,0.786286,0
0.012014,0.00530958,-0.238608,0.429259,0
0.0118171,0.00210874,-0.0674223,0.420208,0
0.0010028,0.0241584,-1.25974,0.0529744,0
0.00568894,0.00917905,-0.436205,0.208697,0
0.00569041,-0.00746926,0.436205,0.208697,0
0.0256132,0.0148881,-0.785739,0.908159,0
0.0119078,0.00296128,-0.113163,0.423675,0
0.0120587,0.00287104,-0.108361,0.428885,0
0.0382522,-0.0328528,1.6646,1.28423,0
0.0126488,0.00707481,-0.333217,0.45402,0
0.0312801,0.0177822,-0.950244,1.08715,0
0.0106299,0.00970502,-0.470363,0.388475,0
0.0112603,-0.00532879,0.329758,0.405191,0
0.0186732,-0.00153838,0.131095,0.654296,0
0.00663806,0.00892803,-0.424108,0.242891,0
0.011511,-0.00387553,0.252876,0.411927,0
0.00663965,-0.00721832,0.424105,0.24289,0
0.0121379,-0.00511972,0.319547,0.435672,0
0.012168,0.00711484,-0.33482,0.437278,0
0.0135253,0.00799645,-0.383573,0.486367,0
0.0174024,0.014416,-0.741257,0.641663,0
0.00619181,0.0168738,-0.845741,0.247789,0
0.000731366,-0.00799128,0.460162,0.0269786,0
0.000731149,0.00970148,-0.460162,0.0269786,0
0.0108089,0.00847753,-0.405521,0.392018,0
0.00634187,0.0151161,-0.750745,0.246992,0
0.0131204,-0.00583692,0.358902,0.471272,0
0.0239958,-0.0100218,0.60691,0.846015,0
0.011844,0.000403037,0.0242684,0.420994,0
0.0109431,0.0086369,-0.41415,0.397119,0
0.0512494,0.0381498,-1.73516,1.61675,0
0.0125594,-0.000164765,0.0548524,0.445915,0
0.0229249,0.0106235,-0.54337,0.808295,0
0.00852393,-0.0116973,0.663645,0.322962,0
0.0143336,0.0115833,-0.578242,0.524708,0
0.00694047,0.00903464,-0.430016,0.254071,0
0.00694014,-0.00730294,0.428859,0.253959,0
0.0280075,0.0255656,-1.3464,1.01018,0
0.00956634,-0.00722909,0.428218,0.348609,0
0.00152513,-0.0257662,1.57312,0.15121,0
0.0103973,0.00932098,-0.449634,0.379247,0
0.0321616,0.0215535,-1.1443,1.12062,0
0.00703593,-0.0115255,0.65153,0.26715,0
0.0228999,0.00181031,-0.0532895,0.792385,0
0.0120334,-0.00429303,0.275464,0.430763,0
0.0139669,-0.00789629,0.470605,0.505581,0
0.017427,-0.00342927,0.233528,0.614557,0
0.0106623,-0.00689942,0.412256,0.38701,0
0.0141889,-0.00434395,0.280083,0.505671,0
0.0171391,-0.000558121,0.0769775,0.602388,0
0.0356945,-0.00784292,0.501127,1.20019,0
0.0389994,-0.0218442,1.2312,1.31096,0
0.00902673,0.00955416,-0.459964,0.330639,0
0.004572,0.0109803,-0.529125,0.170452,0
0.00457358,-0.00927019,0.529125,0.170452,0
0.0502868,0.0221922,-1.15809,1.61378,0
0.0435888,-0.000362436,0.0714289,1.43329,0
0.026896,-0.00281823,0.207364,0.922235,0
0.0234298,0.00684342,-0.333876,0.815093,0
0.0508461,-0.017876,1.03668,1.63327,0
0.0186765,0.0134329,-0.689964,0.679893,0
0.000393618,-0.00715513,0.416703,0.0144081,0
0.000393516,0.00886523,-0.416703,0.0144081,0
0.00310941,-0.0103997,0.5869,0.117363,0
0.00310811,0.0121101,-0.5869,0.117363,0
0.0123383,0.000453854,0.0215505,0.438159,0
0.0482565,-0.0161804,0.955387,1.56461,0
0.0170927,-0.010928,0.642156,0.623236,0
0.0148463,-0.00344171,0.232111,0.526999,0
0.0122958,0.00857659,-0.412849,0.444717,0
0.0130327,-0.0324433,1.92322,0.556193,0
0.0402979,0.000388248,0.0271908,1.33363,0
0.00850498,0.00909877,-0.435275,0.31086,0
0.00700355,-0.0075678,0.442789,0.256738,0
4.53842e-06,-0.0260538,1.68382,0.0707392,0
0.0088712,0.0086349,-0.411345,0.323127,0
0.0132052,-0.00709141,0.426141,0.476978,0
0.00733667,0.00939843,-0.449531,0.269142,0
0.0199679,0.00677742,-0.325952,0.702,0
0.0213981,-0.00432512,0.286532,0.747598,0
0.0136541,-0.000435659,0.0695887,0.483784,0
0.0132262,0.0060998,-0.281734,0.472512,0
0.0149865,0.00682922,-0.322715,0.53445,0
0.05565,0.00244636,-0.0932683,1.80257,0
0.00742064,0.0170817,-0.860368,0.296499,0
0.0199835,-0.00849155,0.514248,0.711051,0
0.0131165,0.00650078,-0.303063,0.469329,0
0.0194269,0.0169368,-0.887319,0.721508,0
0.0141981,-0.000257254,0.0600523,0.502416,0
0.0293736,-0.00804919,0.505336,1.0087,0
0.0126558,0.00809725,-0.38778,0.456271,0
0.00359085,-0.00882619,0.505023,0.133382,0
0.00358967,0.0105363,-0.505023,0.133382,0
0.0105088,0.00915774,-0.441147,0.382847,0
0.00526751,0.00959113,-0.457268,0.193915,0
0.00526897,-0.00788124,0.457268,0.193915,0
0.00244815,0.0219067,-1.12172,0.113502,0
0.0125777,0.000676924,0.00954862,0.446443,0
0.0117179,0.0270446,-1.5052,0.541157,0
0.0316346,0.00597346,-0.293404,1.07186,0
0.000113071,0.0277226,-1.67988,0.0750888,0
0.00270267,-0.0091749,0.522571,0.100771,0
0.00270172,0.0108852,-0.522571,0.100771,0
0.00622903,0.00870693,-0.412139,0.227645,0
0.00623051,-0.00699724,0.412139,0.227645,0
0.0183444,0.00358365,-0.149409,0.643636,0
0.0266386,0.0156062,-0.827198,0.942289,0
0.0329873,-0.000105012,0.0551942,1.11058,0
0.00582656,0.0175933,-0.884317,0.23647,0
0.019419,0.00380124,-0.161937,0.679572,0
0.0120143,-0.0131345,0.750138,0.456196,0
0.0165663,0.00506014,-0.228633,0.585477,0
0.00551503,0.00858604,-0.405148,0.201455,0
0.00551633,-0.00687628,0.405148,0.201455,0
0.00166767,-0.00692575,0.405098,0.0609256,0
0.00166726,0.00863583,-0.405099,0.0609257,0
0.00181451,0.0273026,-1.54641,0.157484,0
0.00899551,-0.00691405,0.410888,0.3275,0
0.0269553,-0.0222315,1.26968,0.977801,0
0.0202575,0.0116656,-0.595824,0.725127,0
0.0168632,-0.00120392,0.112063,0.593439,0
0.00817932,0.0101714,-0.49128,0.301374,0
0.0180909,0.0315451,-1.70352,0.727661,0
0.00806926,0.0112208,-0.546503,0.299892,0
0.00319983,-0.00743429,0.432278,0.117429,0
0.00319897,0.00914432,-0.432278,0.117429,0
0.00697579,-0.0107743,0.611543,0.26282,0
0.0452656,-0.0047848,0.330464,1.48394,0
0.011477,-0.00859383,0.503612,0.420102,0
0.00613341,0.00935809,-0.446018,0.225226,0
0.00108493,-0.00790992,0.456007,0.0399907,0
0.00108461,0.0096201,-0.456007,0.0399907,0
0.00613943,-0.00765918,0.44659,0.225405,0
0.0605705,0.0159026,-0.839713,1.9203,0
0.0116621,-0.000315287,0.0628547,0.414776,0
0.000196304,-0.00775308,0.447729,0.00722532,0
0.000196248,0.00946325,-0.447729,0.00722532,0
0.00552612,0.0130049,-0.636793,0.210045,0
0.00552926,-0.011295,0.636808,0.21007,0
0.0124577,0.00834729,-0.400852,0.449882,0
0.042029,-0.00898516,0.570218,1.38879,0
0.0196138,-0.0101249,0.603632,0.704423,0
0.00504665,0.00986963,-0.471576,0.186237,0
0.00504811,-0.0081597,0.471576,0.186237,0
0.011463,-0.00482625,0.303302,0.411529,0
0.0406925,0.0140494,-0.755437,1.35211,0
0.0125117,-0.00349813,0.233457,0.446452,0
0.022855,0.032014,-1.67147,0.862597,0
0.0151314,0.0166995,-0.862516,0.576195,0
0.0109402,0.00912836,-0.440223,0.398121,0
0.0116046,-0.00981732,0.569343,0.428342,0
0.00792208,0.00961626,-0.461712,0.290834,0
0.0301258,-0.00992035,0.611573,1.03626,0
0.00987263,-0.0198651,1.12973,0.422143,0
0.00295526,-0.00709787,0.414656,0.108146,0
0.00295451,0.00880788,-0.414656,0.108146,0
0.0170824,0.00297256,-0.115467,0.600872,0
0.0501077,-0.0099337,0.623469,1.62453,0
0.0232795,-0.0161743,0.947562,0.84806,0
0.00837224,0.00966315,-0.464788,0.307243,0
0.0125513,0.00536125,-0.241732,0.448058,0
0.0183545,-0.00453311,0.29464,0.647347,0
0.013587,0.00492149,-0.218921,0.483461,0
0.0133988,-0.0057375,0.35393,0.480759,0
0.0144009,0.0121943,-0.611611,0.5293,0
0.0167657,-0.00915348,0.544138,0.605555,0
0.0101203,-0.0123556,0.702743,0.384109,0
0.0152639,-0.00386066,0.255049,0.54184,0
0.0193034,-0.0188864,1.09379,0.737387,0
0.00853184,-0.00756998,0.444806,0.312122,0
0.0174128,0.0132526,-0.676897,0.636778,0
0.00989701,0.012944,-0.641804,0.371851,0
0.00637908,0.0116039,-0.564108,0.238646,0
0.00248078,-0.00728623,0.424163,0.0909274,0
0.00248013,0.00899628,-0.424163,0.0909274,0
0.010193,-0.0245646,1.45441,0.48561,0
0.014386,-0.00458543,0.293247,0.512833,0
0.0139311,-0.0070372,0.424351,0.502093,0
0.0098634,0.00979347,-0.473854,0.361276,0
0.00790769,0.00865062,-0.411022,0.288434,0
0.0400984,-0.00254663,0.198763,1.32816,0
0.013777,0.00208577,-0.0664665,0.488006,0
0.0119956,0.00489301,-0.216404,0.428159,0
0.0516484,0.0348586,-1.63492,1.63023,0
0.012174,0.00143163,-0.0310609,0.432482,0
0.0412794,-0.0184568,1.07069,1.37211,0
0.0116632,-0.000964458,0.0976791,0.415012,0
0.00981901,-0.00679178,0.405469,0.35675,0
0.0104265,0.0089179,-0.428324,0.379371,0
0.010248,-0.00960836,0.555496,0.379106,0
0.00514777,0.00902945,-0.427881,0.188689,0
0.00514908,-0.00731961,0.427881,0.188689,0
0.0084512,0.0105345,-0.510844,0.312103,0
0.0415648,0.0307741,-1.51914,1.37671,0
0.00496427,0.0239918,-1.26533,0.247486,0
0.0113806,-0.00132408,0.116885,0.405296,0
0.0189575,0.00111662,-0.0144165,0.662886,0
0.0549262,-0.00967809,0.606179,1.76741,0
0.0032181,-0.00821029,0.472645,0.118896,0
0.00321713,0.00992039,-0.472645,0.118896,0
0.0119128,-0.0066838,0.402503,0.430763,0
0.0117299,0.0066885,-0.3117,0.421201,0
0.0130608,0.0289978,-1.62861,0.58833,0
0.01383,-0.0067367,0.408061,0.497865,0
0.0094589,-0.00947879,0.547149,0.350253,0
0.0396201,-0.00982692,0.616184,1.31883,0
0.00806969,-0.0095114,0.54651,0.299813,0
0.0115356,0.000997838,-0.00771274,0.410243,0
0.0302557,-0.00234283,0.182555,1.02715,0
0.000630976,-0.0158866,0.876744,0.0258962,0
0.041332,0.0155217,-0.834691,1.37132,0
0.0461804,-0.02305,1.2743,1.50228,0
0.00019017,0.0245244,-1.9001,0.202433,0
0.0143959,0.009564,-0.469171,0.520439,0
0.0178215,-0.0195336,1.12917,0.694006,0
0.0333197,-0.00413826,0.287317,1.12346,0
0.00391334,0.00921482,-0.436458,0.143718,0
0.00391439,-0.00750484,0.436458,0.143718,0
0.0120053,0.00189328,-0.0558691,0.4267,0
0.0115368,0.0120125,-0.595334,0.427691,0
0.0327414,-0.0192006,1.11179,1.13584,0
0.008402,0.00938478,-0.450181,0.307729,0
0.0138281,0.00426428,-0.183782,0.491103,0
0.0466115,-0.0085332,0.54569,1.52311,0
0.00400586,0.0130311,-0.636174,0.152679,0
0.00400774,-0.0113207,0.636174,0.152679,0
0.00638918,0.0111075,-0.537997,0.237933,0
0.0115494,-0.00274239,0.192634,0.412112,0
0.000893799,0.0254245,-1.34783,0.0528858,0
0.00637945,-0.00990153,0.564505,0.23859,0
0.0078662,0.0126399,-0.621401,0.296344,0
0.0405791,-0.0158294,0.93978,1.3514,0
0.0120192,0.00215124,-0.0697281,0.42725,0
0.0144121,-0.00128416,0.115544,0.510185,0
0.00613527,0.0105876,-0.510362,0.227523,0
0.00614172,-0.008881,0.510539,0.227696,0
0.00203387,-0.0187116,1.03448,0.0895014,0
0.00832716,0.0131935,-0.651823,0.315101,0
0.0139581,-0.00629595,0.384584,0.501306,0
0.0149021,0.000592492,0.014164,0.526341,0
0.00673469,-0.00946898,0.542231,0.250737,0
0.0114524,0.00680083,-0.317392,0.411631,0
0.0118783,-0.00125921,0.113512,0.422631,0
0.0131267,0.00346144,-0.140342,0.466257,0
0.0471807,0.00994823,-0.529166,1.54,0
0.0116827,-0.00395293,0.25711,0.418042,0
0.0101195,0.00884501,-0.424043,0.368266,0
0.0116437,0.00825145,-0.394632,0.421061,0
0.0037811,-0.00727249,0.424281,0.138565,0
0.00378013,0.00898246,-0.424281,0.138565,0
0.0115547,0.00274904,-0.101726,0.411272,0
0.0116033,0.000722221,0.00710405,0.412601,0
0.00848375,0.0153945,-0.770785,0.329248,0
0.00747356,-0.0068125,0.403799,0.272448,0
0.0074729,0.00853089,-0.404264,0.2725,0
0.0178567,0.0229491,-1.22868,0.705645,0
0.0146957,-0.0136014,0.783465,0.553332,0
0.00804912,0.023052,-1.21666,0.366912,0
0.00967358,0.00865806,-0.413576,0.351943,0
0.0320714,-0.0361517,1.81213,1.10667,0
0.00456754,0.00898659,-0.42513,0.167404,0
0.00456871,-0.0072767,0.42513,0.167404,0
0.0162647,0.00756189,-0.363921,0.579554,0
0.0515369,-0.0260494,1.38826,1.63725,0
0.0152971,-0.019411,1.11803,0.610666,0
0.0136991,0.00455777,-0.199475,0.486941,0
0.0101726,0.0203726,-1.05792,0.423428,0
0.00973093,-0.00762735,0.44948,0.355372,0
0.0117733,0.00109544,-0.0129641,0.418524,0
0.0163564,-0.00546485,0.34295,0.581779,0
0.0152378,-0.00597067,0.368833,0.544682,0
0.01781,-0.0342951,1.90576,0.694549,0
0.00635388,0.00891307,-0.423022,0.232523,0
0.00635542,-0.00720338,0.423022,0.232523,0
0.0205195,-0.0284259,1.60788,0.800153,0
0.0161648,-0.00168721,0.138042,0.570163,0
0.0121772,-0.00779712,0.462253,0.442717,0
0.0168301,-0.0060595,0.375858,0.599099,0
0.0585468,0.0389665,-1.7463,1.78909,0
0.0150448,-0.00444525,0.286361,0.535226,0
0.011592,0.00196701,-0.05979,0.41233,0
0.0113659,0.00163991,-0.0422095,0.404384,0
0.016407,0.00144793,-0.0323092,0.577486,0
0.011329,-0.0130089,0.741402,0.430909,0
0.0118824,0.00690994,-0.323618,0.426914,0
0.00656299,-0.0149147,0.833021,0.261045,0
0.0113154,-0.00351845,0.233785,0.404654,0
0.011964,0.0141208,-0.71049,0.451269,0
0.0124681,0.00360119,-0.147601,0.443526,0
0.0420066,0.0245582,-1.27124,1.39174,0
0.00507631,0.0150586,-0.745281,0.198211,0
0.00507274,-0.0133496,0.745335,0.197939,0
0.00763303,-0.0085081,0.492937,0.281522,0
0.0034502,-0.0193045,1.07183,0.153823,0
0.00908138,0.00882813,-0.421777,0.331062,0
0.00873953,-0.00717326,0.424205,0.318806,0
0.0119661,0.0023071,-0.0780901,0.425449,0
0.0128144,0.00864521,-0.417272,0.463046,0
0.0115587,-0.00665523,0.400503,0.418227,0
0.0106766,0.0187544,-0.965075,0.430106,0
0.0101843,0.00985876,-0.477816,0.372936,0
0.0286501,-0.00554695,0.363168,0.981215,0
0.00673782,0.0111634,-0.541428,0.250903,0
0.0209753,0.0204718,-1.08881,0.789277,0
0.010458,-0.00717226,0.426427,0.380334,0
0.0100525,0.0108728,-0.531448,0.370895,0
0.00733957,-0.00695611,0.411165,0.267845,0
0.00733391,0.00866814,-0.41129,0.267705,0
0.0113072,-0.0042299,0.271539,0.405214,0
0.0121961,0.000761784,0.00497863,0.433212,0
0.035573,0.00694244,-0.352106,1.19324,0
0.0568564,-0.0335005,1.63843,1.7553,0
0.0113208,0.0105567,-0.516898,0.415375,0
0.0115959,0.0103722,-0.507537,0.42462,0
0.0113766,-0.00712809,0.425381,0.412834,0
0.00994555,0.00923484,-0.444414,0.362912,0
0.0134002,-0.0025363,0.182507,0.476286,0
0.018163,0.000713187,0.0076892,0.636422,0
0.0117173,0.000571425,0.0152121,0.416576,0
0.00434651,-0.0160367,0.8894,0.177724,0
0.0256641,-0.0124337,0.744338,0.906859,0
0.0116726,-0.0121905,0.697657,0.439675,0
0.00701959,0.00925319,-0.441542,0.257342,0
0.0145783,-0.00403026,0.26358,0.518599,0
0.0126213,0.0038624,-0.16165,0.449032,0
0.0520096,-0.007705,0.497601,1.68374,0
0.00252772,0.0256943,-1.37772,0.150411,0
0.00248414,-0.00771983,0.446684,0.0913975,0
0.00248344,0.00942993,-0.446684,0.0913975,0
0.013794,-0.00470349,0.298992,0.492608,0
0.00994484,-0.00760151,0.44842,0.362974,0
0.0120727,0.00768498,-0.365051,0.435001,0
0.00940191,0.00864461,-0.412519,0.342191,0
0.0131251,-0.000944986,0.0969146,0.465737,0
0.00652284,-0.0210402,1.19002,0.300458,0
0.011898,-0.00451658,0.287241,0.426336,0
0.00383484,0.0245149,-1.29621,0.200985,0
0.00404097,-0.00913874,0.521731,0.150489,0
0.00403959,0.0108489,-0.521731,0.150489,0
0.00770622,0.00896348,-0.427182,0.281724,0
0.0137261,0.000180127,0.036381,0.486113,0
0.0112685,-0.00517818,0.321783,0.405234,0
0.0227741,0.00731356,-0.359206,0.794816,0
0.00815356,-0.0129907,0.732351,0.313885,0
0.00903923,-0.00815942,0.476585,0.33172,0
0.0114985,-0.00406105,0.262719,0.411717,0
0.00176435,-0.0251929,1.48607,0.132801,0
0.00702176,0.0124577,-0.610224,0.264562,0
0.0147333,0.0236538,-1.27109,0.611231,0
0.0085382,-0.0136533,0.769201,0.330979,0
0.011505,0.00518725,-0.231775,0.411307,0
0.0232779,0.000636021,0.0121333,0.804486,0
0.011984,-0.00335765,0.225633,0.427896,0
0.011344,0.0108122,-0.530583,0.416948,0
0.0368327,0.00912733,-0.47809,1.2337,0
0.00536644,0.0289228,-1.90786,0.344829,0
